FirstName1stAuthor,Gender,Gender2,Gender3,Gender4,Gender5,Gender6,Country,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,FirstName3rdAuthor,FirstName4thAuthor,FirstName5thAuthor,FirstName6thAuthor
Graham,1,2,1,1,1,0,"London,UnitedKingdom",2014,5,CollaborativeLive-CodingwithanImmersiveInstrument,NIME,Charlie,Matthew,Timothy,Karl,
Nicholas,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,ConstrainingMovementasaBasisforDMIDesignandPerformance.,NIME,Giuseppe,,,,
Thomas,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,TheOWLprogrammablestageeffectspedal:Revisingtheconceptoftheon-stagecomputerforlivemusicperformance,NIME,Guillaume,Martin,,,
Valtteri,1,0,0,0,0,0,"London,UnitedKingdom",2014,1,MusicalCompositionbyRegressionalMappingofPhysiologicalResponsestoAcousticFeatures,NIME,,,,,
Duncan,1,1,1,0,0,0,"London,UnitedKingdom",2014,3,Timbremorphing:nearreal-timehybridsynthesisinamusicalinstallation,NIME,Peter,Eduardo,,,
Anna,4,1,2,2,1,0,"London,UnitedKingdom",2014,5,SoundXY4:SupportingTabletopCollaborationandAwarenesswithAmbisonicsSpatialisation,NIME,Gerard,Robin,Chris,Sergi,
Xiao,4,1,1,0,0,0,"London,UnitedKingdom",2014,3,Andante:WalkingFiguresonthePianoKeyboardtoVisualizeMusicalMotion,NIME,Basheer,Hiroshi,,,
Karl,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,Twkyr:aMultitouchWaveformLooper,NIME,Matthew,,,,
Alejandro,1,1,0,0,0,0,"London,UnitedKingdom",2014,3,PiaF:AToolforAugmentedPianoPerformanceUsingGestureVariationFollowing,NIME,Baptiste,Atau,,,
Victor,1,1,0,0,0,0,"London,UnitedKingdom",2014,2,DimensionalityandAppropriationinDigitalMusicalInstrumentDesign,NIME,Andrew,,,,
Mo,2,1,2,0,0,0,"London,UnitedKingdom",2014,3,Rasper:aMechatronicNoise-Intoner,NIME,Ajay,Dale,,,
Chris,2,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,ChordEase:AMIDIremapperforintuitiveperformanceofnon-modalmusic,NIME,,,,,
Mohammad,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,claVision:VisualAutomaticPianoMusicTranscription,NIME,Howard,,,,
Jan,1,2,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,GesturalElectronicMusicusingMachineLearningasGenerativeDevice,NIME,Chikashi,Daniel,,,
Stefano,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,Multi-pointvibrotactilefeedbackforanexpressivemusicalinterface,NIME,Se’Åbastien,Martin,,,
David,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,"GroupLoop:ACollaborative,Network-EnabledAudioFeedbackInstrument",NIME,Joseph,,,,
Kazuhiko,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,LiVo:SingaSongwithaVowelKeyboard,NIME,Takeo,,,,
Koray,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,MusicalEngagementthatisPredicatedonIntentionalActivityofthePerformerwithNOISAInstruments,NIME,Thomas,Valtteri,,,
Jason,1,1,1,2,0,0,"BatonRouge,Louisiana,USA",2015,4,AMethodologyforEvaluatingRoboticStrikingMechanismsforMusicalContexts,NIME,Jim,Ajay,Dale,,
Troy,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,MARIE:Monochord-AerophoneRoboticInstrumentEnsemble,NIME,Steven,Scott,,,
Jiffer,0,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,PdPoemsandTeachingTools,NIME,,,,,
Robin,2,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,TheHaywardTuningVine:aninterfaceforJustIntonation,NIME,,,,,
Michael,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,RealtimeClassificationofHand-DrumStrokes,NIME,Garth,,,,
Robert,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,SnareDrumMotionCaptureDataset,NIME,Andrew,George,,,
Rhushabh,0,1,4,4,1,0,"BatonRouge,Louisiana,USA",2015,5,Music-basedrespiratorybiofeedbackinvisually-demandingtasks,NIME,Avinash,Eva,Beena,Ricardo,
Mikko,1,1,1,1,1,4,"BatonRouge,Louisiana,USA",2015,6,Prototypinghand-basedwearablemusiceducationtechnology,NIME,Kai,Esa,Jukka,Antti,Janne
Jiffer,0,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,FeedbackLapsteel:ExploringTactileTransducersAsStringActuators,NIME,,,,,
Romain,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,MobileFaust:aSetofToolstoMakeMusicalMobileApplicationswiththeFaustProgrammingLanguage,NIME,Julius,Yann,,,
Andrew,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,SonificationofFishMovementUsingPitchMeshPairs,NIME,Jaan,,,,
Hans,1,1,4,1,0,0,"BatonRouge,Louisiana,USA",2015,4,MajorThirds:ABetterWaytoTuneYouriPad,NIME,Kin,Natalie,Simon,,
Ethan,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,MusicMapper:Interactive2Drepresentationsofmusicsamplesforin-browserremixingandexploration,NIME,Jaan,,,,
Javier,2,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,CreatingBiosignalAlgorithmsforMusicalApplicationsfromanExtensivePhysiologicalDatabase,NIME,Benjamin,,,,
Benjamin,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,resonate--asocialmusicalinstallationwhichintegratestangiblemultiuserinteraction,NIME,Holger,Peter,,,
Rebecca,4,1,1,1,0,0,"BatonRouge,Louisiana,USA",2015,4,"PHOXEars:AParabolic,Head-mounted,Orientable,eXtrasensoryListeningDevice",NIME,Gershon,Joseph,Tod,,
Palle,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,MappingStrategiesandSoundEngineDesignforanAugmentedHybridPiano,NIME,,,,,
Palle,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,TheBucketSystem-Acomputermediatedsignallingsystemforgroupimprovisation,NIME,Per,Gino,,,
Simon,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,AFlexiblePlatformforTangibleGraphicScores,NIME,Michael,,,,
Robert,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,PragmaticDrumMotionCaptureSystem,NIME,George,,,,
Qi,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,Representation-PluralityinMulti-TouchMobileVisualProgrammingforMusic,NIME,Georg,,,,
Alexander,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,MicrointeractioninMusic/DancePerformance,NIME,,,,,
Kristian,1,4,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,MuMYO-EvaluatingandExploringtheMYOArmbandforMusicalInteraction,NIME,Mari,Alexander,,,
Eric,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,DistributedMechanicalActuationofPercussionInstruments,NIME,Michael,,,,
Jingyin,0,1,2,0,0,0,"BatonRouge,Louisiana,USA",2015,3,DevelopingAPhysicalGestureAcquisitionSystemforGuqinPerformance,NIME,Ajay,Dale,,,
Richard,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,SEPTAR:AudioBreakoutDesignforMultichannelGuitar,NIME,John,,,,
Florent,1,1,1,1,0,0,"BatonRouge,Louisiana,USA",2015,4,Reflets:CombiningandRevealingSpacesforMusicalPerformances,NIME,Diego,Martin,Sriram,,
Simon,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,Generateexpressivemusicfrompicturewithahandmademulti-touchmusictable,NIME,,,,,
Si,4,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,ReimaginingtheComputerKeyboardasaMusicalInterface,NIME,,,,,
Masami,3,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,SenseofSpace:TheAudienceParticipationMusicPerformancewithHigh-FrequencySoundID,NIME,Kazuomi,,,,
Tim,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,Fields:AnExplorationintotheuseofMobileDevicesasaMediumforSoundDiffusion,NIME,S’Åebastien,John,,,
Dan,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,OpticalMusicRecognitionforInteractiveScoreDisplay,NIME,Roger,Andrew,,,
Ali,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,Caress:AnElectro-acousticPercussiveInstrumentforCaressingSounds,NIME,,,,,
Roger,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,Arrangements:FlexiblyAdaptingMusicDataforLivePerformance,NIME,Andrew,,,,
Jamie,3,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,"ml.lib:Robust,Cross-platform,Open-sourceMachineLearningforMaxandPureData",NIME,Ali,,,,
Guangyu,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,DuetInteraction:LearningMusicianshipforAutomaticAccompaniment,NIME,Roger,,,,
James,1,2,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,PhysicalModellingConceptsforaCollectionofMultisensoryVirtualMusicalInstruments,NIME,Claude,,,,
Je’Åro’‰me,1,2,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,"VisualRepresentationinGENESISasatoolforPhysicalModeling,SoundSynthesisandMusicalComposition",NIME,Claude,Nicolas,,,
Jero’‰nimo,1,1,1,1,4,1,"BatonRouge,Louisiana,USA",2015,6,DesigningDMIsforPopularMusicintheBrazilianNortheast:LessonsLearned,NIME,Filipe,Jo’€ao,Giordano,Geber,Marcelo
Duncan,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,HighlandPipingOrnamentRecognitionUsingDynamicTimeWarping,NIME,Andrew,,,,
AsbjíŸrn,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,"Doppelg{\""a}nger:Asolenoid-basedlargescalesoundinstallation.",NIME,Hans,,,,
Adrian,1,1,1,2,0,0,"BatonRouge,Louisiana,USA",2015,4,Consideringmusicalstructureinlocation-basedexperiences,NIME,Steve,Alan,Chris,,
Basheer,1,1,1,1,0,0,"BatonRouge,Louisiana,USA",2015,4,MMODM:MassivelyMultiplerOnlineDrumMachine,NIME,Donald,Tod,Joseph,,
Natasha,4,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,Creatingtangiblespatial-musicalimagesfromphysicalperformancegestures,NIME,,,,,
Jiffer,0,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,Start'emYoung:DigitalMusicInstrumentforEducation,NIME,,,,,
Dario,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,PostureIdentificationofMusiciansUsingNon-IntrusiveLow-CostResistivePressureSensors,NIME,,,,,
Zeyu,0,1,1,4,0,0,"BatonRouge,Louisiana,USA",2015,4,MalLo:ADistributedSynchronizedMusicalInstrumentDesignedForInternetPerformance,NIME,Reid,Adam,Rebecca,,
Lauren,3,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,EnactingMusicalWorlds:CommonApproachestousingNIMEswithinbothPerformanceandPerson-CentredArtsPractices,NIME,,,,,
Nuno,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,PrototypingAudiovisualPerformanceTools:AHackathonApproach,NIME,Atau,,,,
Peter,1,1,1,4,0,0,"BatonRouge,Louisiana,USA",2015,4,ResonantBits:ControllingDigitalMusicalInstrumentswithResonanceandtheIdeomotorEffect,NIME,Jarrod,Florent,Kirsten,,
Antonio,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,IndoorlocalizationduringinstallationsusingWiFi,NIME,Sang-Won,,,,
Charles,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,TrackingEnsemblePerformanceonTouch-ScreenswithGestureClassificationandTransitionMatrices,NIME,Henry,Ben,,,
Beste,4,1,1,1,1,1,"BatonRouge,Louisiana,USA",2015,8,BRAAHMS:ANovelAdaptiveMusicalInterfaceBasedonUsers'CognitiveState,NIME,Daniel,Evan,Garth,Lane,Nick
Abram,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,OrchestratingYourCloudOrchestra,NIME,,,,,
Andrew,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,TheBistableResonatorCymbal:AnActuatedAcousticInstrumentDisplayingPhysicalAudioEffects,NIME,Matthew,,,,
Andreas,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,"ComposingInteractiveDancePiecesfortheMotionComposer,adeviceforPersonswithDisabilities",NIME,Robert,,,,
Brendan,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,Accessibilityanddimensionalty:enhancedreal-timecreativeindependencefordigitalmusicianswithquadriplegiccerebralpalsy,NIME,Brian,Frank,,,
Ajit,2,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,VESBALL:Aball-shapedinstrumentformusictherapy,NIME,Samson,,,,
Simon,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,SensorsonStage:ConqueringtheRequirementsofArtisticExperimentsandLivePerformances,NIME,Aristotelis,,,,
Andrew,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,ExposingtheScaffoldingofDigitalInstrumentswithHardware-SoftwareFeedbackLoops,NIME,Victor,,,,
Tommy,1,4,1,1,1,0,"BatonRouge,Louisiana,USA",2015,5,"Puff,Puff,Play:ASip-And-PuffRemoteControlforMusicPlayback",NIME,Sarah,Shaun,Daniel,Andreas,
Nicolas,1,4,1,1,0,0,"BatonRouge,Louisiana,USA",2015,4,AirPiano:AMulti-TouchKeyboardwithHoveringControl,NIME,Joe’_lle,Ambroise,Antonin,,
Steve,1,1,1,4,0,0,"BatonRouge,Louisiana,USA",2015,4,AugmentingaGuitarwithitsDigitalFootprint,NIME,Adrian,Alan,Liming,,
Sair,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,MotorImagery:WhatDoesItOfferforNewDigitalMusicalInstruments?,NIME,,,,,
Mikkel,1,1,1,1,4,1,"BatonRouge,Louisiana,USA",2015,6,AMobileMusicMuseumExperienceforChildren,NIME,Aske,Thomas,Kasper,Stefania,Hendrik
Thomas,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,RWA--AGameEngineforRealWorldAudioGames,NIME,,,,,
Arvid,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,WamBam:Acasestudyindesignforanelectronicmusicalinstrumentforseverelyintellectuallydisabledusers,NIME,Hans,,,,
Florent,1,1,1,4,0,0,"BatonRouge,Louisiana,USA",2015,4,LivenessThroughtheLensofAgencyandCausality,NIME,David,James,Hannah,,
Dianne,4,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,VisibleExcitationMethods:EnergyandExpressivenessinElectronicMusicPerformance,NIME,,,,,
Jeff,1,2,1,2,1,0,"BatonRouge,Louisiana,USA",2015,5,MachineYearning:AnIndustrialRoboticArmasaPerformanceInstrument,NIME,Ryan,Charles,Gene,Axel,
Edgar,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,TheHapticHand,NIME,Denis,,,,
Sang-Won,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,Web-BasedTemporalTypographyforMusicalExpressionandPerformance,NIME,Georg,,,,
Eric,1,1,1,1,0,0,"BatonRouge,Louisiana,USA",2015,4,ThePneumaticPracticePad,NIME,Sile,Michael,Brent,,
William,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,Gestroviser:TowardCollaborativeAgencyinDigitalMusicalInstruments.,NIME,Nicholas,,,,
Warren,1,1,1,1,0,0,"BatonRouge,Louisiana,USA",2015,4,MusicalNotationforMulti-TouchInterfaces,NIME,Josh,Brian,Kevin,,
Brennon,1,2,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,EmotioninMotion:AReimaginedFrameworkforBiomusical/EmotionalInteraction,NIME,Javier,Benjamin,,,
Hsin-Ming,0,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,HarmonicIntonationTrainer:AnOpenImplementationinPureData,NIME,Chin-Ming,,,,
Jeronimo,1,1,1,1,0,0,"BatonRouge,Louisiana,USA",2015,4,Whatdoes'Evaluation'meanfortheNIMEcommunity?,NIME,Joseph,Marcelo,Ste’Åphane,,
Ian,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,InteractiveLightinginthePearl:ConsiderationsandImplementation,NIME,Marcelo,,,,
Richard,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,ManagingMusicalComplexitywithEmbodiedMetaphors,NIME,Brian,,,,
Aura,4,1,4,4,0,0,"BatonRouge,Louisiana,USA",2015,4,Womba:AMusicalInstrumentforanUnbornChild,NIME,Johnty,Laurie,Sheelagh,,
Adnan,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,FourteenYearsofNIME:TheValueandMeaningof`Community'inInteractiveMusicResearch,NIME,Paul,,,,
Charles,1,1,4,0,0,0,"BatonRouge,Louisiana,USA",2015,3,BeyondEditing:ExtendedInteractionwithTextualCodeFragments,NIME,Matthew,JoAnn,,,
Alberto,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,Aprototypeforpitchedgesturalsonificationofsurfacesusingtwocontactmicrophones,NIME,Antoni,,,,
Ozgur,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,FrameworkforExplorationofPerformanceSpace,NIME,,,,,
Timothy,1,2,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,MusicalInstrumentDesignProcessforMobileTechnology,NIME,Dale,Ajay,,,
Rhys,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,Tingle:ADigitalMusicControllerRe-CapturingtheAcousticInstrumentExperience,NIME,Diemo,Hans,,,
Steven,1,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,Stage-vs.Channel-stripMetaphor-ComparingPerformancewhenAdjustingVolumeandPanningofaSingleChannelinaStereoMix,NIME,Dannie,Morten,,,
Cecilia,4,0,1,1,1,1,"BatonRouge,Louisiana,USA",2015,6,TibetanSingingPrayerWheel:AHybridMusical-SpiritualInstrumentUsingGesturalControl,NIME,Yoo-Hsiu,Romain,Nathan,Jonathan,Matthew
Ivan,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,PraticalEvaluationofSynthesisPerformanceontheBeagleboneBlack,NIME,Marcelo,,,,
Courtney,3,1,1,0,0,0,"BatonRouge,Louisiana,USA",2015,3,Rawr!AStudyinSonicSkulls:EmbodiedNaturalHistory,NIME,Sharif,Garth,,,
Muhammad,1,1,1,1,4,2,"BatonRouge,Louisiana,USA",2015,8,EnsembleFeedbackInstruments,NIME,Karl,Matthew,Timothy,Hannah,Charlie
Jeff,1,1,1,4,0,0,"BatonRouge,Louisiana,USA",2015,4,DescriptorsforPerceptionofQualityinJazzPianoImprovisation,NIME,David,Michael,Youngmoo,,
Adnan,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,ButDoesitFloat?ReflectionsonaSoundArtEcologicalIntervention,NIME,,,,,
Matthew,1,1,0,0,0,0,"BatonRouge,Louisiana,USA",2015,2,TexturalCrossfader,NIME,Edgar,,,,
Andres,1,0,0,0,0,0,"BatonRouge,Louisiana,USA",2015,1,ServerlessandPeer-to-peerdistributedinterfacesformusicalcontrol,NIME,,,,,
